,Unnamed: 0,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1333,3331,3332,67,42,21,94607,3.0,0/10,PhD,0,0,0,0,0,1
1334,3068,3069,56,26,90,92120,,4/50,PhD,0,0,0,0,0,0
1335,359,360,32,6,32,93106,1.0,1/90,PhD,0,0,0,0,1,0
1336,943,944,30,4,80,94701,,1/80,Master,0,0,0,0,0,0
1337,2862,2863,65,39,113,92096,,2/40,PhD,0,0,0,0,1,0
1338,396,397,50,24,29,93023,4.0,0/10,Bach,0,0,0,0,0,0
1339,79,80,50,26,19,94720,2.0,0/40,Bach,118,0,0,0,1,0
1340,4255,4256,59,35,78,90095,2.0,2/80,Bach,0,0,0,0,1,0
1341,1022,1023,27,3,118,95605,,3/30,,0,1,0,0,1,0
1342,1029,1030,41,17,20,94720,1.0,1/40,PhD,0,0,0,0,1,0
1343,374,375,30,5,98,91941,,3/10,,220,0,0,0,1,0
1344,3855,3856,42,18,143,95630,,1/70,Bach,0,0,1,0,1,0
1345,2755,2756,37,11,22,93711,3.0,0/10,,0,0,0,0,1,1
1346,1544,1545,39,15,24,92123,1.0,1/00,Bach,116,0,0,0,1,1
1347,2833,2834,46,22,152,90009,,1/40,Bach,0,0,0,0,1,0
1348,4940,4941,46,22,19,92870,,0/50,Bach,0,0,0,0,1,0
1349,4569,4570,47,21,49,92152,3.0,2/20,,0,0,1,0,0,0
1350,1810,1811,60,34,35,90025,,0/20,Bach,0,0,0,0,1,0
1351,2136,2137,50,26,115,95008,1.0,1/20,PhD,0,1,0,0,0,1
1352,3456,3457,46,22,125,94536,2.0,4/70,PhD,0,1,0,0,1,0
1353,139,140,59,35,18,93305,1.0,1/20,PhD,0,0,0,0,1,0
1354,2612,2613,50,26,40,95138,4.0,1/10,Master,131,0,0,0,0,0
1355,3087,3088,57,33,15,94303,2.0,0/30,Bach,0,0,0,0,1,0
1356,1222,1223,61,37,20,90011,3.0,0/40,Master,94,0,0,0,0,0
1357,3069,3070,47,20,68,91320,1.0,2/67,Master,0,0,0,0,1,1
1358,4296,4297,35,9,84,94709,,2/20,Master,0,0,0,0,1,0
1359,1936,1937,50,24,82,90291,3.0,3/00,Master,0,0,0,0,1,0
1360,2455,2456,34,8,164,94720,4.0,7/40,PhD,0,1,0,0,1,0
1361,516,517,53,27,81,90009,3.0,1/70,Master,0,0,0,0,0,0
1362,2043,2044,57,32,25,90049,,0/20,PhD,0,0,0,0,1,1
1363,4837,4838,36,10,183,95348,2.0,0/00,Bach,0,0,0,0,0,0
1364,1715,1716,39,13,25,95370,3.0,0/20,Master,0,0,0,0,1,0
1365,3585,3586,45,18,45,92037,3.0,1/00,Master,0,0,0,0,1,0
1366,1257,1258,63,37,41,93014,1.0,0/50,PhD,0,0,0,0,0,1
1367,1945,1946,57,33,30,93106,3.0,1/50,Bach,151,0,1,0,1,0
1368,3272,3273,35,9,85,92121,2.0,1/80,Bach,0,0,0,0,0,0
1369,4973,4974,31,1,68,95045,,4/00,PhD,0,0,0,0,1,0
1370,850,851,46,20,39,95054,1.0,0/20,Bach,0,0,0,0,0,0
1371,868,869,40,15,161,94596,,3/30,Bach,0,0,1,0,0,1
1372,194,195,53,29,144,92697,,6/80,Bach,0,0,0,0,1,0
1373,3901,3902,34,10,53,94107,3.0,2/60,Master,0,0,0,0,1,0
1374,711,712,62,37,83,91754,,1/80,Master,187,0,1,0,0,0
1375,3617,3618,37,11,30,94304,2.0,0/30,Bach,146,0,0,0,0,0
1376,3072,3073,54,30,51,92821,2.0,3/20,PhD,0,0,0,0,0,0
1377,3881,3882,46,20,55,91016,1.0,1/50,Master,0,0,1,0,0,0
1378,3483,3484,60,36,195,90066,1.0,4/70,Bach,0,0,0,0,1,0
1379,1019,1020,29,3,30,91745,,0/30,Master,157,0,0,0,0,0
1380,2182,2183,40,14,22,94566,2.0,1/40,PhD,0,0,0,0,0,0
1381,627,628,45,19,70,92677,3.0,2/10,Bach,0,0,0,0,1,0
1382,4915,4916,49,24,48,93117,,1/30,,0,0,0,0,0,1
1383,3098,3099,41,16,21,92024,2.0,0/10,Master,0,0,0,0,0,0
1384,1215,1216,45,20,38,94550,4.0,1/90,PhD,144,0,0,0,1,1
1385,770,771,26,2,172,94551,,6/90,,0,1,0,0,1,0
1386,1683,1684,55,29,33,92660,2.0,0/40,PhD,0,0,0,0,0,0
1387,3720,3721,63,39,131,92521,3.0,2/60,PhD,229,1,0,0,1,0
1388,762,763,32,6,85,90504,1.0,2/70,Master,100,0,0,0,1,0
1389,446,447,47,23,22,93108,1.0,1/00,Bach,0,0,0,0,0,1
1390,935,936,46,20,131,95929,1.0,5/70,Bach,256,0,0,0,0,1
1391,2452,2453,25,1,28,94596,1.0,1/00,PhD,0,0,0,0,1,0
1392,2458,2459,46,20,72,93108,2.0,0/80,PhD,0,0,0,0,1,1
1393,1675,1676,60,35,119,90266,,3/90,Bach,0,0,1,0,1,0
1394,318,319,27,2,110,95670,4.0,1/80,PhD,190,0,0,0,1,0
1395,4398,4399,63,37,61,91942,,2/50,PhD,0,0,0,0,0,0
1396,4730,4731,52,27,29,94720,1.0,1/50,Master,159,0,0,0,0,1
1397,4958,4959,50,26,19,90095,,0/90,PhD,0,0,0,0,0,0
1398,3995,3996,53,28,34,92697,,0/60,PhD,0,0,0,0,1,1
1399,1841,1842,42,17,91,94583,,0/10,Master,199,0,0,0,1,1
1400,3824,3825,23,-1,12,95064,4.0,1/00,Bach,0,0,1,0,0,1
1401,3458,3459,48,23,191,95053,,2/80,Bach,231,0,0,0,0,1
1402,3020,3021,44,20,151,95193,1.0,3/50,Bach,392,0,0,0,1,0
1403,2731,2732,29,5,28,96651,1.0,0/20,PhD,0,0,0,0,1,0
1404,817,818,41,15,38,90291,2.0,0/70,Bach,91,0,0,0,1,0
1405,2395,2396,44,17,25,95064,,1/00,Master,0,0,0,0,0,1
1406,72,73,44,20,130,92007,1.0,5/00,Bach,0,0,0,0,0,1
1407,1716,1717,32,8,200,91330,,6/50,Bach,565,0,0,0,1,0
1408,1172,1173,49,24,45,92104,3.0,1/70,Master,0,0,1,0,1,0
1409,146,147,46,19,84,94102,1.0,2/67,Master,0,0,0,0,1,1
1410,609,610,37,11,24,91770,4.0,1/50,PhD,0,0,0,0,0,0
1411,1447,1448,52,28,145,94131,2.0,6/80,Bach,0,0,0,0,1,0
1412,4511,4512,41,17,9,91911,1.0,1/00,,0,0,0,0,1,1
1413,1886,1887,65,41,115,94105,4.0,1/70,Master,0,0,0,0,0,0
1414,244,245,41,17,78,94025,4.0,0/80,Bach,78,0,0,0,1,0
1415,967,968,55,30,73,92675,4.0,3/80,Master,0,0,0,0,1,0
1416,2586,2587,47,23,149,92675,4.0,6/10,Bach,0,1,0,0,0,1
1417,3525,3526,59,34,13,96651,,0/90,Master,0,0,0,0,0,0
1418,678,679,52,27,61,92101,4.0,1/80,,207,0,0,0,0,0
1419,2617,2618,44,20,65,92037,2.0,2/50,,0,0,0,0,1,0
1420,36,37,59,35,121,94720,1.0,2/90,Bach,0,0,0,0,0,1
1421,3876,3877,35,11,40,91784,1.0,2/40,Master,0,0,0,0,1,0
1422,301,302,65,39,150,92120,2.0,6/90,Bach,196,0,0,0,0,0
1423,4884,4885,60,34,50,95670,3.0,2/20,,0,0,0,0,1,1
1424,1673,1674,29,5,81,94115,,2/50,Bach,0,0,0,0,0,1
1425,4371,4372,64,39,13,90024,4.0,0/60,Master,0,0,0,0,1,0
1426,2777,2778,59,33,91,94122,,0/70,Master,0,0,0,0,1,1
1427,4266,4267,42,16,11,94015,,0/20,Bach,87,0,0,0,0,1
1428,4637,4638,44,19,85,92054,,1/90,PhD,0,0,0,0,1,1
1429,1944,1945,52,28,39,90095,3.0,1/90,Master,83,0,0,1,1,1
1430,2222,2223,45,20,41,95008,1.0,0/30,,0,0,0,0,1,0
1431,4202,4203,35,9,82,95064,3.0,0/90,Master,0,0,0,0,1,0
1432,2549,2550,41,15,63,95060,1.0,0/70,PhD,79,0,0,0,0,1
1433,4236,4237,37,12,128,91342,2.0,3/90,Bach,0,0,0,0,1,1
1434,4379,4380,42,17,53,93023,,1/90,PhD,0,0,0,0,1,0
1435,86,87,40,16,42,94501,4.0,2/20,Master,126,0,0,0,0,0
1436,1246,1247,48,22,59,91775,1.0,1/40,,241,0,0,0,1,0
1437,290,291,51,25,80,92373,1.0,4/90,Bach,0,0,0,0,0,0
1438,552,553,28,3,52,90024,4.0,2/20,Bach,230,0,0,0,1,0
1439,2893,2894,38,14,70,94022,4.0,2/00,PhD,0,0,0,0,1,0
1440,2526,2527,26,1,50,95616,,0/60,Master,0,0,0,0,0,0
1441,3661,3662,29,4,120,94553,1.0,4/10,Master,0,1,1,1,0,1
1442,399,400,28,3,84,90024,4.0,0/20,Bach,0,0,0,0,1,1
1443,3548,3549,40,16,41,91107,,2/00,,0,0,0,0,0,1
1444,504,505,40,10,44,94720,,2/00,PhD,0,0,0,0,1,0
1445,1909,1910,56,30,101,90048,3.0,1/70,,0,0,0,0,0,1
1446,580,581,52,22,22,90049,,0/40,,0,0,0,0,1,1
1447,964,965,27,1,78,92037,,2/30,PhD,157,0,1,0,1,0
1448,4631,4632,32,8,142,90095,4.0,6/20,Master,120,1,0,1,1,1
1449,2574,2575,45,18,10,92037,3.0,0/67,Master,100,0,0,0,1,0
1450,4600,4601,54,24,75,93555,,1/40,PhD,0,0,0,0,0,0
1451,3781,3782,65,40,118,94104,1.0,1/30,Bach,333,0,0,1,1,1
1452,4788,4789,36,10,39,92009,1.0,2/00,Bach,153,0,0,0,0,0
1453,70,71,42,18,115,91335,1.0,3/50,Bach,0,0,0,0,0,1
1454,1522,1523,25,-1,101,94720,4.0,2/30,PhD,256,0,0,0,0,1
1455,1134,1135,39,14,42,95616,1.0,2/50,PhD,0,0,0,0,1,0
1456,4902,4903,33,8,58,90505,,2/50,,0,0,0,0,1,0
1457,2892,2893,58,32,43,92093,1.0,2/80,,0,0,0,0,1,0
1458,740,741,52,27,195,90266,,8/10,Bach,0,0,0,0,0,0
1459,3125,3126,46,20,18,92521,,0/20,Bach,0,0,0,0,1,1
1460,4167,4168,48,24,144,94025,4.0,3/50,,0,1,0,0,0,0
1461,4150,4151,46,20,72,92009,,1/70,Master,75,0,0,0,1,0
1462,1990,1991,32,8,29,92807,1.0,0/20,PhD,76,0,0,0,1,1
1463,283,284,61,36,40,90029,,0/50,Master,0,0,1,0,1,0
1464,824,825,39,15,72,94801,,2/40,Bach,0,0,1,0,1,0
1465,2803,2804,43,18,41,92831,,0/30,PhD,0,0,0,0,1,0
1466,2438,2439,62,37,29,91030,1.0,0/30,PhD,0,0,0,0,0,1
1467,3041,3042,29,5,92,95006,2.0,0/60,Bach,0,0,0,0,1,0
1468,4534,4535,41,17,83,94025,4.0,2/67,Bach,0,0,0,0,1,0
1469,826,827,48,21,23,93555,,0/67,Master,0,0,0,0,1,0
1470,4101,4102,45,21,40,93460,3.0,0/60,Master,0,0,0,0,1,1
1471,2567,2568,58,33,142,92333,,3/90,Bach,0,0,0,0,0,1
1472,3880,3881,48,24,25,90024,4.0,0/50,,0,0,0,0,0,0
1473,4887,4888,41,15,49,90245,3.0,0/90,PhD,0,0,0,1,1,1
1474,2417,2418,25,0,53,90095,,1/60,PhD,0,0,0,0,1,1
1475,149,150,48,22,42,93955,3.0,2/20,,0,0,0,0,0,0
1476,3807,3808,36,11,164,95051,2.0,7/80,Bach,0,0,0,0,1,1
1477,893,894,58,32,43,93943,,1/40,Bach,0,0,0,0,0,1
1478,4004,4005,65,39,22,92507,3.0,0/70,Master,0,0,0,0,0,0
1479,3725,3726,33,6,78,94305,4.0,2/00,,0,0,0,0,0,0
1480,1645,1646,56,32,89,92096,4.0,1/00,Master,90,0,1,0,1,0
1481,4387,4388,37,12,72,91380,4.0,0/70,PhD,0,0,0,0,0,0
1482,682,683,58,34,12,90504,1.0,0/10,Master,0,0,0,0,0,1
1483,1622,1623,39,14,24,94611,2.0,0/30,Master,0,0,0,0,1,0
1484,4793,4794,45,21,59,94703,,2/50,,155,0,0,0,1,0
1485,1741,1742,45,21,121,94066,1.0,4/70,Bach,0,0,0,0,0,0
1486,989,990,42,16,64,94607,,0/50,PhD,247,0,0,0,0,0
1487,1821,1822,32,7,54,96008,,1/30,Bach,0,0,1,0,1,0
1488,2524,2525,49,25,24,95678,3.0,0/40,Bach,0,0,0,0,1,0
1489,4685,4686,63,39,41,91355,,1/30,Master,0,0,0,0,1,0
1490,2335,2336,37,13,59,93907,,3/60,,0,0,0,0,0,0
1491,3092,3093,43,18,113,90036,,0/40,Bach,325,0,1,0,0,0
1492,3543,3544,37,11,194,94303,,0/00,Bach,0,0,0,0,0,0
1493,1068,1069,34,9,105,90035,,1/20,PhD,0,0,1,0,0,0
1494,2497,2498,33,9,14,95133,,0/90,PhD,114,0,0,0,0,0
1495,4403,4404,50,24,112,92064,,0/00,Bach,0,0,0,0,0,0
1496,1581,1582,53,29,24,94105,,0/20,Bach,0,0,0,0,0,1
1497,794,795,54,29,44,91301,2.0,2/30,PhD,0,0,0,0,1,0
1498,1972,1973,28,2,114,94606,,2/10,PhD,0,0,0,0,1,0
1499,430,431,51,26,113,94086,,1/30,PhD,161,0,0,0,1,0
1500,1008,1009,50,24,152,92220,1.0,7/30,Bach,0,0,0,0,1,0
1501,3023,3024,63,37,105,92694,4.0,1/70,PhD,244,0,0,0,0,1
1502,1238,1239,28,2,63,91116,,1/60,PhD,0,0,0,0,1,0
1503,3913,3914,45,20,62,92064,3.0,0/80,PhD,172,0,0,0,1,0
1504,465,466,66,42,35,94305,1.0,1/90,Master,172,0,0,0,1,0
1505,3669,3670,40,15,22,95616,2.0,1/40,Master,0,0,0,0,1,1
1506,2937,2938,62,36,89,94022,2.0,2/00,,0,0,0,0,1,1
1507,1644,1645,59,35,33,91355,4.0,0/40,Bach,131,0,0,0,0,1
1508,984,985,50,25,15,92173,1.0,0/40,PhD,0,0,0,0,0,0
1509,788,789,58,34,10,92521,4.0,0/70,Bach,0,0,0,0,0,0
1510,4055,4056,42,18,65,93460,3.0,2/10,PhD,0,0,0,0,1,1
1511,4591,4592,43,16,44,94577,,1/00,Master,0,0,0,0,1,0
1512,3117,3118,42,16,65,92614,3.0,0/50,PhD,256,0,0,0,1,0
1513,4422,4423,57,31,164,94607,2.0,3/80,PhD,422,1,0,1,1,1
1514,1003,1004,25,1,62,94720,4.0,0/00,Bach,229,0,0,0,1,0
1515,660,661,39,14,165,92126,2.0,3/30,Bach,0,0,0,0,1,0
1516,4629,4630,48,24,148,91311,2.0,3/30,Bach,0,0,0,1,1,1
1517,3958,3959,59,34,23,90009,4.0,0/40,Master,78,0,0,0,0,0
1518,4601,4602,37,12,55,95630,,2/50,PhD,0,0,0,0,1,0
1519,2071,2072,52,28,83,94705,,0/00,Bach,0,0,0,0,1,0
1520,3931,3932,53,27,170,95003,1.0,1/00,Bach,0,0,0,0,1,0
1521,3681,3682,33,9,139,95054,1.0,4/30,Bach,0,0,0,0,0,0
1522,2221,2222,59,33,73,92056,2.0,1/70,PhD,0,0,0,0,1,1
1523,3490,3491,33,9,38,95814,1.0,1/33,,115,0,0,0,0,0
1524,3583,3584,30,3,33,95112,4.0,1/50,Master,85,0,0,0,0,0
1525,519,520,34,9,48,95616,1.0,2/50,PhD,105,0,0,0,1,0
1526,1554,1555,42,15,34,91302,3.0,1/00,Master,0,0,1,0,1,0
1527,663,664,46,20,49,90503,,2/20,,0,0,0,0,0,0
1528,2017,2018,42,15,14,92064,,1/00,,0,0,1,0,0,0
1529,2197,2198,60,35,34,94102,1.0,0/30,,0,0,0,0,1,0
1530,4498,4499,51,26,133,90291,1.0,0/60,,328,0,0,0,0,0
1531,2257,2258,47,23,130,91763,2.0,1/40,Bach,0,0,0,0,0,0
1532,3981,3982,64,39,22,92691,,0/50,Bach,0,0,1,1,1,1
1533,3332,3333,36,9,49,94402,2.0,1/67,,0,0,0,0,0,1
1534,4755,4756,59,35,151,93106,2.0,6/00,Bach,0,0,0,0,1,0
1535,1424,1425,29,3,92,94539,2.0,1/30,Bach,287,0,0,0,1,0
1536,264,265,45,19,38,90840,2.0,0/70,Bach,0,0,0,0,0,0
1537,1241,1242,64,38,39,92120,,0/50,,0,0,1,1,1,1
1538,2323,2324,31,7,113,94542,2.0,2/00,Master,315,0,0,0,0,0
1539,3074,3075,39,15,31,95039,1.0,1/40,PhD,88,0,0,0,1,1
1540,2060,2061,54,29,34,92093,4.0,0/10,PhD,0,0,0,0,1,1
1541,181,182,36,12,10,93524,4.0,0/70,Master,81,0,0,0,0,0
1542,4257,4258,43,17,48,95762,3.0,2/20,Master,0,0,0,0,0,1
1543,4816,4817,50,24,83,92333,3.0,3/00,Master,0,0,0,0,0,1
1544,1491,1492,38,12,38,94553,2.0,0/30,Bach,0,0,0,0,1,1
1545,2818,2819,35,9,40,93943,3.0,0/90,Bach,0,0,0,0,1,1
1546,2123,2124,28,2,9,95014,,0/10,Master,0,0,0,0,1,0
1547,860,861,57,31,30,95841,,0/70,,145,0,0,0,0,0
1548,2292,2293,57,33,170,95051,,2/10,Master,0,1,0,0,0,0
1549,2519,2520,60,36,10,92121,,1/00,Bach,0,0,0,0,1,1
1550,4196,4197,49,25,13,95814,1.0,0/90,,0,0,0,0,1,0
1551,965,966,62,36,135,94301,,5/20,Master,0,1,0,0,1,0
1552,1914,1915,48,24,54,95616,1.0,1/60,,186,0,0,0,1,0
1553,3499,3500,49,23,114,94550,,0/30,Bach,286,0,0,0,1,0
1554,1708,1709,46,20,12,90250,4.0,0/60,,0,0,0,0,0,1
1555,3461,3462,57,27,64,92007,3.0,2/00,PhD,142,0,0,0,1,0
1556,954,955,37,12,169,91107,2.0,5/20,PhD,249,1,0,0,1,0
1557,2051,2052,34,8,38,90018,4.0,0/20,Bach,0,0,0,0,0,0
1558,2750,2751,57,33,24,94501,,0/10,Master,0,0,0,0,0,0
1559,1813,1814,61,36,55,90033,3.0,0/90,PhD,0,0,0,0,1,1
1560,4980,4981,29,5,135,95762,3.0,5/30,Bach,0,1,0,1,1,1
1561,1583,1584,61,36,184,92028,4.0,2/30,Master,342,1,0,1,1,1
1562,4276,4277,50,24,155,92717,1.0,7/30,Bach,0,0,0,0,1,1
1563,2014,2015,49,19,169,95054,,5/67,PhD,167,1,0,1,0,1
1564,3695,3696,61,35,60,90272,,2/80,Master,0,0,0,0,1,0
1565,2937,2938,62,36,89,94022,2.0,2/00,,0,0,0,0,1,1
1566,1533,1534,62,37,155,93943,1.0,1/30,Bach,0,0,0,0,0,0
1567,3570,3571,54,29,32,91107,2.0,0/60,,0,0,0,0,1,1
1568,4608,4609,44,19,28,91604,1.0,0/30,PhD,0,0,0,0,1,0
1569,94,95,65,39,121,92612,,2/00,Bach,0,0,0,0,0,0
1570,2418,2419,41,17,28,95616,1.0,0/70,,0,0,0,0,0,1
1571,1500,1501,54,28,74,95014,,1/10,Bach,0,0,0,0,1,0
1572,357,358,38,14,42,94610,1.0,2/00,Master,81,0,0,0,1,0
1573,276,277,30,5,22,90058,4.0,0/50,PhD,109,0,0,0,1,0
1574,1044,1045,49,24,79,95827,1.0,0/20,,83,0,0,0,1,1
1575,2576,2577,60,36,30,93711,,1/30,Bach,118,0,0,0,1,1
1576,1385,1386,57,31,82,95032,2.0,2/00,,83,0,0,0,0,1
1577,4739,4740,62,38,174,94305,1.0,4/70,,0,0,0,0,1,1
1578,1778,1779,27,3,32,94710,3.0,1/00,,0,0,0,0,0,0
1579,2363,2364,39,13,61,90095,,2/40,Master,90,0,0,0,1,0
1580,941,942,38,13,129,92093,,4/40,,140,1,0,0,0,0
1581,238,239,57,32,28,95831,3.0,0/20,Bach,0,0,0,0,1,1
1582,3439,3440,43,17,80,95020,,0/10,Bach,0,0,0,1,1,1
1583,3722,3723,42,17,60,93118,1.0,2/40,Bach,98,0,0,0,1,0
1584,1597,1598,66,41,11,92325,,0/10,PhD,0,0,1,0,0,1
1585,3102,3103,49,25,30,90095,,0/90,Master,0,0,0,0,0,1
1586,547,548,44,14,44,94132,,2/00,PhD,180,0,1,1,1,1
1587,4959,4960,51,27,55,93014,1.0,1/60,Master,197,0,1,0,1,0
1588,3884,3885,27,1,112,91330,,2/30,PhD,402,0,0,0,1,1
1589,2350,2351,52,28,22,91711,2.0,0/40,Bach,0,0,0,0,1,1
1590,2005,2006,47,23,170,90254,2.0,6/50,Master,0,1,0,1,1,1
1591,3628,3629,42,18,131,94949,1.0,3/40,Bach,0,0,0,0,0,1
1592,2543,2544,64,39,24,94117,4.0,0/60,Master,0,0,0,0,0,0
1593,2618,2619,23,-3,55,92704,3.0,2/40,Master,145,0,0,0,1,0
1594,981,982,36,12,142,90064,3.0,2/30,Master,0,1,0,1,1,1
1595,3557,3558,46,20,54,90755,,2/90,Bach,189,0,0,0,1,1
1596,3848,3849,57,32,84,93106,4.0,1/30,PhD,0,0,0,0,0,1
1597,3254,3255,61,37,9,93907,,0/30,PhD,0,0,0,0,1,0
1598,3621,3622,53,27,81,91730,3.0,1/70,Master,193,0,0,0,1,0
1599,4315,4316,51,26,62,90024,4.0,1/80,PhD,119,0,0,0,1,0
1600,3084,3085,26,0,129,90028,3.0,0/70,Master,0,1,0,0,0,0
1601,2713,2714,44,18,129,92028,1.0,5/70,Bach,0,0,0,0,1,0
1602,570,571,49,25,161,94928,,6/50,,485,1,1,1,0,0
1603,874,875,30,4,40,92056,4.0,2/10,PhD,0,0,0,0,1,1
1604,2325,2326,55,30,85,94591,,0/10,PhD,0,0,0,0,0,0
1605,4070,4071,58,33,70,94720,4.0,0/70,Bach,0,0,1,0,0,0
1606,1629,1630,53,29,154,93407,4.0,7/40,PhD,0,1,0,0,0,0
1607,3033,3034,43,19,130,90630,2.0,4/70,PhD,221,1,0,0,0,1
1608,169,170,27,1,112,90503,4.0,2/10,PhD,0,0,0,0,0,1
1609,830,831,29,5,72,92407,,0/70,Master,81,0,0,0,0,0
1610,1290,1291,62,38,100,90277,4.0,1/70,Master,0,0,0,0,1,0
1611,3615,3616,58,34,149,95616,2.0,6/00,Bach,0,0,0,0,1,1
1612,2622,2623,54,28,39,90245,,0/70,Master,0,0,0,0,1,0
1613,1553,1554,46,22,83,95616,,0/70,,0,0,0,0,0,0
1614,4059,4060,53,27,39,91330,4.0,1/50,,0,0,0,0,1,0
1615,2561,2562,31,5,180,94720,1.0,2/90,PhD,144,1,1,0,0,0
1616,1631,1632,61,36,153,91105,1.0,2/60,Master,0,1,1,1,0,1
1617,3877,3878,29,4,41,93105,1.0,1/00,Bach,0,0,0,0,0,0
1618,3623,3624,28,3,45,91105,,1/70,Master,95,0,0,0,0,0
1619,4249,4250,37,12,63,91942,4.0,2/10,PhD,0,0,0,0,1,0
1620,2661,2662,66,41,145,90009,1.0,2/50,Bach,0,0,0,0,1,0
1621,445,446,58,32,65,94590,3.0,2/20,PhD,0,0,0,0,1,0
1622,601,602,58,32,38,91320,1.0,1/40,Bach,0,0,0,0,1,1
1623,936,937,62,32,19,92109,,1/50,PhD,0,0,1,0,0,0
1624,3327,3328,42,18,164,93407,1.0,1/30,,0,1,1,1,1,1
1625,728,729,45,20,114,94720,2.0,4/40,Master,0,1,0,0,0,0
1626,110,111,41,14,9,91330,3.0,1/00,Master,0,0,0,0,0,0
1627,3577,3578,39,9,32,91016,3.0,2/00,PhD,0,0,0,0,1,0
1628,4815,4816,58,32,99,92697,2.0,1/40,Bach,0,0,0,0,0,1
1629,808,809,64,39,64,92068,,2/20,Bach,0,0,0,0,1,0
1630,4872,4873,27,3,69,94305,3.0,0/70,Master,0,0,0,0,1,1
1631,4214,4215,46,22,89,94303,1.0,2/70,Bach,0,0,1,1,1,1
1632,3658,3659,60,35,24,92612,1.0,0/10,Bach,0,0,0,0,0,0
1633,3923,3924,41,15,91,90502,,2/80,PhD,330,0,1,0,1,0
1634,3797,3798,61,35,31,92521,,0/30,Bach,0,0,0,0,1,0
1635,1749,1750,46,22,52,95814,2.0,2/10,PhD,221,0,0,0,0,0
1636,1090,1091,31,5,79,94720,4.0,2/20,Master,0,0,0,0,0,0
1637,4513,4514,43,19,114,92325,1.0,1/70,Bach,0,0,0,0,1,0
1638,294,295,35,9,55,94536,,2/00,Bach,0,0,0,0,1,0
1639,996,997,33,6,49,92037,2.0,1/67,Master,214,0,0,0,0,0
1640,3513,3514,31,4,39,94501,,1/00,Master,0,0,0,0,0,0
1641,1683,1684,55,29,33,92660,2.0,0/40,PhD,0,0,0,0,0,0
1642,378,379,47,23,38,94618,2.0,2/10,PhD,0,0,0,0,0,0
1643,1848,1849,35,10,30,95032,3.0,1/30,Bach,0,0,1,1,1,1
1644,742,743,32,6,81,92626,1.0,2/50,,0,0,0,0,1,0
1645,1767,1768,41,14,74,92691,3.0,2/33,,0,0,0,0,1,0
1646,4590,4591,58,34,151,94022,,0/60,,0,1,0,0,0,0
1647,4464,4465,60,35,29,93943,3.0,0/20,Bach,79,0,0,0,1,1
1648,2394,2395,42,18,145,94065,2.0,8/00,Bach,505,0,0,0,0,0
1649,4714,4715,27,3,81,90291,3.0,1/50,Bach,307,0,1,1,1,1
1650,2428,2429,39,12,108,92717,4.0,3/67,,301,1,0,0,0,1
1651,3111,3112,34,9,78,90095,,0/60,Master,0,0,0,0,1,0
1652,2420,2421,63,39,40,91304,1.0,0/80,Bach,118,0,0,0,0,1
1653,3221,3222,40,16,44,93407,1.0,1/80,Bach,0,0,1,0,1,0
1654,2785,2786,34,9,31,92521,4.0,1/10,PhD,85,0,1,1,1,1
1655,2488,2489,38,14,105,94708,2.0,1/90,Bach,0,0,0,0,1,0
1656,2240,2241,41,17,81,92868,4.0,0/20,PhD,167,0,1,0,0,0
1657,253,254,47,21,138,94583,1.0,0/00,Bach,0,0,0,0,0,0
1658,4267,4268,52,26,194,91902,2.0,5/70,Master,0,1,0,0,1,0
1659,4500,4501,50,26,24,94305,4.0,0/50,Master,0,0,0,0,0,1
1660,3682,3683,43,17,45,95051,2.0,0/70,Bach,0,0,0,0,0,0
1661,4808,4809,42,16,32,90033,3.0,0/50,Master,0,0,0,0,0,1
1662,2546,2547,50,25,9,91911,2.0,0/00,,0,0,1,0,0,0
1663,4947,4948,39,13,41,95064,2.0,0/30,,108,0,0,0,1,1
1664,2602,2603,52,26,161,93108,4.0,4/30,Bach,0,1,0,1,1,1
1665,1574,1575,62,37,42,92106,,1/50,,0,0,0,0,1,0
1666,1299,1300,50,25,14,95762,,0/70,PhD,0,0,1,0,1,0
1667,3309,3310,52,27,43,94611,4.0,0/20,Master,0,0,0,0,1,0
1668,3126,3127,57,32,74,92780,4.0,0/70,Bach,0,0,0,0,0,1
1669,4311,4312,32,8,14,90034,3.0,0/90,PhD,111,0,0,0,0,0
1670,3908,3909,24,0,44,90638,3.0,0/10,Master,0,0,0,0,0,0
1671,3246,3247,41,17,81,95422,1.0,0/80,,223,0,0,0,1,0
1672,3963,3964,58,32,38,93106,,2/20,,0,0,0,0,1,0
1673,1163,1164,34,9,138,94720,2.0,7/80,Bach,227,0,0,0,1,0
1674,2628,2629,33,6,78,95819,4.0,2/00,Master,0,0,1,0,1,0
1675,132,133,31,1,51,90840,2.0,1/75,PhD,0,0,0,0,0,0
1676,3427,3428,39,15,175,94080,2.0,8/00,Bach,0,0,0,0,1,0
1677,1017,1018,31,5,40,94305,4.0,1/30,PhD,170,0,0,0,0,0
1678,646,647,58,33,61,90033,4.0,1/70,Bach,0,0,0,0,0,0
1679,615,616,63,37,139,93943,2.0,6/90,Bach,0,0,0,0,0,0
1680,548,549,49,23,61,94117,1.0,1/40,PhD,0,0,0,0,1,1
1681,3167,3168,62,38,58,94720,4.0,1/20,Master,228,0,0,0,0,1
